Events,,,,,,,,,,,,,,Players
24mins 2nd half Round Tower Minors own puck/kick out won  Craig Reilly  Posn: 93:12,,,,,,,,,,,,,,
24mins 2nd half St Peters turnover won  8  Posn: 28:60,,,,,,,,,,,,,,
25mins 2nd half Round Tower Minors own puck/kick out lost  Luke Swayne  Posn: 21:51,,,,,,,,,,,,,,
26mins 2nd half Round Tower Minors turnover won  Daragh McCabe  Posn: 58:24,,,,,,,,,,,,,,
26mins 2nd half St Peters free/pen conceded    Posn: 64:21,,,,,,,,,,,,,,
27mins 2nd half St Peters turnover won    Posn: 27:30,,,,,,,,,,,,,,
27mins 2nd half Round Tower Minors turnover won  Craig Moore  Posn: 52:45,,,,,,,,,,,,,,
27mins 2nd half St Peters turnover won ,,,,,,,,,,,,,,
27mins 2nd half St Peters wide    Posn: 34:8,,,,,,,,,,,,,,
28mins 2nd half Round Tower Minors own puck/kick out won  Ryan Hickey  Posn: 62:19,,,,,,,,,,,,,,
28mins 2nd half St Peters turnover won  12  Posn: 8:62,,,,,,,,,,,,,,
28mins 2nd half Round Tower Minors turnover won    Posn: 6:27,,,,,,,,,,,,,,
29mins 2nd half St Peters turnover won    Posn: 74:84,,,,,,,,,,,,,,
29mins 2nd half St Peters wide from play 11  Posn: 42:21,,,,,,,,,,,,,,
30mins 2nd half Round Tower Minors own puck/kick out won    Posn: 23:17,,,,,,,,,,,,,,
30mins 2nd half St Peters turnover won    Posn: 4:77,,,,,,,,,,,,,,
30mins 2nd half St Peters wide from play   Posn: 39:18,,,,,,,,,,,,,,
Full time score: Round Tower Minors 0-5(5)  St Peters 3-14(23),,,,,,,,,,,,,,
